volume_number,number,speechiness,key,time_signature,liveness,loudness,duration_ms,danceability,duration,valence,acousticness,energy,tempo,instrumentalness,mode,artist,title
52,2,0.0514,9,4,0.109,-3.724,188754,0.811,187,0.962,0.0476,0.879,134.064,1.91E-06,1,Meghan Trainor,All About That Bass
52,3,0.0955,7,4,0.0597,-3.527,243240,0.722,240,0.942,0.073,0.845,90.958,0,1,"Enrique Iglesias featuring Sean Paul, Descemer Bueno and Gente de Zona",Bailando
52,4,0.196,9,4,0.268,-6.229,260240,0.965,199,0.633,0.0723,0.609,129.992,8.11E-06,1,Nicki Minaj,Anaconda
52,5,0.143,3,4,0.111,-3.77,209423,0.741,208,0.539,0.181,0.726,163.991,0.000189,0,Iggy Azalea featuring Rita Ora,Black Widow
52,6,0.045,9,4,0.0819,-6.062,204285,0.686,201,0.782,0.0236,0.635,95.998,0,0,Katy Perry,This Is How We Do
52,7,0.0377,11,4,0.193,-6.735,227833,0.799,225,0.556,0.162,0.586,120.97,2.03E-06,1,Clean Bandit featuring Jess Glynne,Rather Be
52,8,0.0455,7,4,0.204,-5.324,214840,0.687,212,0.254,0.0064,0.702,129.956,4.35E-05,0,Ariana Grande featuring Zedd,Break Free
52,9,0.0642,10,4,0.0532,-5.393,235012,0.69,234,0.794,0.0894,0.937,122.951,0.000104,1,Pitbull featuring John Ryan,Fireball
52,10,0.0571,7,4,0.111,-3.714,224227,0.714,222,0.713,0.165,0.933,120.019,0,1,OneRepublic,Love Runs Out
52,11,0.0302,1,4,0.0636,-5.501,189959,0.745,188,0.847,0.0183,0.714,120.025,0,0,Maroon 5,Maps
52,12,0.0306,8,4,0.158,-5.465,247520,0.725,243,0.753,0.162,0.68,119.939,2.13E-06,1,Nico & Vinz,Am I Wrong
52,13,0.0464,7,4,0.082,-4.188,251987,0.845,251,0.196,0.0861,0.721,122.958,0.00859,0,Kiesza,Hideaway
52,14,0.0487,2,4,0.285,-7.548,206167,0.699,204,0.128,0.0317,0.529,119.987,3.59E-05,1,Becky G,Shower
52,15,0.0311,2,4,0.213,-5.237,237248,0.572,220,0.121,0.0283,0.499,101.593,0,1,5 Seconds of Summer,Amnesia
52,16,0.0485,6,4,0.0971,-6.648,219278,0.676,223,0.614,0.307,0.795,135.924,6.61E-06,1,Jason Aldean,Burnin' It Down
52,17,0.0321,10,4,0.111,-5.008,214533,0.651,212,0.161,0.0652,0.59,113.991,0,1,Shawn Mendes,Life of the Party
52,18,0.0552,1,4,0.0782,-5.108,162053,0.544,159,0.635,0.00506,0.874,158.128,0.000229,1,Hilary Duff,All About You
52,19,0.0569,11,4,0.0801,-5.144,206467,0.656,203,0.501,0.0215,0.8,119.966,1.96E-06,1,Alex & Sierra,Scarecrow
52,20,0.0694,8,4,0.0454,-3.318,189335,0.716,188,0.77,0.0294,0.869,113.027,0,1,Eden xo,Too Cool to Dance
52,21,0.104,8,4,0.0971,-6.055,231067,0.925,231,0.276,0.00412,0.519,120.08,0,1,Rae Sremmurd,No Flex Zone
53,1,0.0824,0,4,0.0344,-7.223,269667,0.856,267,0.932,0.00801,0.609,114.988,8.15E-05,1,Mark Ronson featuring Bruno Mars,Uptown Funk
53,2,0.0464,7,4,0.111,-5.402,182667,0.775,179,0.945,0.0506,0.825,139.091,1.03E-06,1,Meghan Trainor,Lips Are Movin
53,3,0.0635,4,4,0.68,-6.429,231013,0.465,228,0.332,0.00018,0.744,189.928,0,0,Maroon 5,Animals
53,4,0.0659,1,4,0.635,-7.008,219840,0.806,216,0.859,0.0113,0.608,95.049,0,1,Ed Sheeran,Don't
53,5,0.0307,5,4,0.0823,-3.447,209160,0.729,205,0.412,0.069,0.653,110.045,6E-05,1,Tove Lo,Habits (Stay High)
53,6,0.0334,1,4,0.0764,-4.389,236133,0.472,230,0.235,0.00937,0.714,98.992,0,0,Ariana Grande and The Weeknd,Love Me Harder
53,7,0.0453,5,4,0.0772,-5.785,239317,0.453,201,0.495,0.554,0.496,80.994,2.65E-05,1,Sam Smith,I'm Not the Only One
53,8,0.0347,10,4,0.114,-5.948,228133,0.536,225,0.55,0.00433,0.768,77.217,0,0,One Direction,Steal My Girl
53,9,0.0387,7,4,0.142,-4.927,227360,0.616,224,0.642,0.0545,0.778,83.065,0,0,Selena Gomez,The Heart Wants What It Wants
53,10,0.258,0,4,0.097,-4.862,217419,0.635,213,0.63,0.555,0.691,82.142,0,1,Jason Derulo,Trumpets
53,11,0.044,10,4,0.0881,-4.303,178107,0.805,176,0.382,0.209,0.745,92.985,0.000129,0,Iggy Azalea featuring MÌ÷,Beg for It
53,12,0.178,4,4,0.0902,-8.337,251989,0.87,248,0.473,0.205,0.464,112.974,0,1,Usher featuring Juicy J,I Don't Mind
53,13,0.0786,4,4,0.191,-2.28,169866,0.659,167,0.598,0.154,0.911,91.999,0.000304,1,Charli XCX,Boom Clap
53,14,0.0368,5,4,0.0829,-9.334,208133,0.829,204,0.47,0.00821,0.51,119.993,0.0014,0,Mr Probz,Waves (Robin Schulz Radio Edit)
53,15,0.0808,0,4,0.343,-4.078,212960,0.413,205,0.35,0.0289,0.856,128.017,0.00571,0,Calvin Harris featuring John Newman,Blame
53,16,0.0281,6,4,0.217,-7.125,268467,0.551,268,0.163,0.00713,0.636,124.996,0.00203,1,Coldplay,A Sky Full of Stars
53,17,0.0619,1,4,0.257,-3.804,199080,0.578,196,0.619,0.00701,0.866,128.038,0,1,Walk the Moon,Shut Up and Dance
53,18,0.0998,7,4,0.154,-4.716,223021,0.619,202,0.428,0.033,0.886,105.978,3.26E-06,1,Fancy Reagan,Knock Me Out
53,19,0.025,2,4,0.268,-4.464,213543,0.556,211,0.308,0.4,0.529,89.887,0,1,Zara Larsson,Uncover
53,20,0.032,11,4,0.187,-6.569,214480,0.652,211,0.524,0.000284,0.696,133.998,0,0,Danny Mercer,Who Are You Loving Now?
53,21,0.0306,5,4,0.353,-5.919,178787,0.578,176,0.371,0.687,0.51,122.014,4E-06,1,Jack and Eliza,Hold the Line
54,1,,,,,,,,231,,,,,,,Taylor Swift,Blank Space
54,2,0.0697,4,4,0.111,-2.817,228360,0.385,226,0.548,0.004,0.866,176.014,0,0,Fall Out Boy,Centuries
54,3,0.0346,1,4,0.0848,-7.089,235493,0.751,232,0.885,0.052,0.768,120.084,0,1,Maroon 5,Sugar
